FLIGHT_ID,UNIQUE_CARRIER_ENTITY,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,YEAR,AIRCRAFT_TYPE,CLASS
1282,6830,11292,12892,2017,694,F
1283,6830,11292,14679,2017,694,F
1284,6830,11298,11292,2017,694,F
1285,6830,11433,11292,2017,694,F
1286,6830,12892,11292,2017,694,F
1287,6830,13487,11292,2017,694,F
1288,6830,14679,11292,2017,694,F
1289,6689,11298,13502,2017,638,F
1290,6689,13502,14107,2017,638,F
1291,6689,14107,13502,2017,638,F
1292,6031,11292,14747,2017,614,F
1293,6031,14747,11292,2017,614,F
1294,6904,11097,11292,2017,675,F
1295,6904,11292,11097,2017,675,F
1296,0A050,11292,14107,2017,699,F
1297,0A050,14107,11292,2017,699,F
1298,1260,10397,11109,2017,694,F
1299,1260,11109,10397,2017,694,F
1300,1260,11433,11292,2017,694,F
1301,7041,11292,11503,2017,631,F
1302,7041,11503,11292,2017,631,F
1303,6700,10849,11292,2017,629,F
1304,6700,11109,12266,2017,631,F
1305,6700,11292,10713,2017,629,F
1306,6700,11292,10713,2017,673,F
1307,6700,11292,11638,2017,631,F
1308,6700,11292,12156,2017,629,F
1309,6700,12156,11292,2017,629,F
1310,6700,12266,11109,2017,631,F
1311,6700,12519,11292,2017,629,F
1312,0A875,11292,12173,2017,627,F
1313,0A875,11884,11292,2017,634,F
1314,0A875,12173,11292,2017,627,F
1315,0A875,12266,11292,2017,887,F
1316,0A875,12278,11292,2017,698,F
1317,0A875,12339,11292,2017,634,F
1318,0A875,14747,11292,2017,634,F
1319,6725,11292,10257,2017,612,F
1320,6725,11292,14893,2017,614,F
1321,6725,14100,11292,2017,612,F
1322,6725,15304,11292,2017,612,F
1323,6003,11292,10693,2017,677,F
1324,6460,10423,11292,2017,699,F
1325,6460,11042,11292,2017,699,F
1326,6460,11057,11292,2017,698,F
1327,6460,11066,11292,2017,694,F
1328,6460,11109,13204,2017,698,F
1329,6460,11109,14107,2017,698,F
1330,6460,11292,10397,2017,694,F
1331,6460,11292,10397,2017,698,F
1332,6460,11292,10423,2017,699,F
1333,6460,11292,11042,2017,699,F
1334,6460,11292,11057,2017,698,F
1335,6460,11292,11298,2017,698,F
1336,6460,11292,12264,2017,698,F
1337,6460,11292,12889,2017,699,F
1338,6460,11292,12953,2017,694,F
1339,6460,11292,13244,2017,699,F
1340,6460,11292,13303,2017,694,F
1341,6460,11292,13495,2017,694,F
1342,6460,11292,13871,2017,694,F
1343,6460,11292,14057,2017,699,F
1344,6460,11292,14100,2017,694,F
1345,6460,11292,14100,2017,698,F
1346,6460,11292,14122,2017,694,F
1347,6460,11292,14679,2017,694,F
1348,6460,11292,14747,2017,699,F
1349,6460,11292,14869,2017,699,F
1350,6460,11292,15016,2017,699,F
1351,6460,11292,15304,2017,698,F
1352,6460,11298,11292,2017,698,F
1353,6460,12889,11292,2017,699,F
1354,6460,12953,11292,2017,694,F
1355,6460,13204,11109,2017,698,F
1356,6460,13244,11292,2017,699,F
1357,6460,13303,11292,2017,694,F
1358,6460,13495,11292,2017,694,F
1359,6460,13871,11292,2017,694,F
1360,6460,14057,11292,2017,699,F
1361,6460,14100,11292,2017,694,F
1362,6460,14100,11292,2017,698,F
1363,6460,14107,11109,2017,698,F
1364,6460,14122,11292,2017,694,F
1365,6460,14679,11292,2017,699,F
1366,6460,14747,11292,2017,699,F
1367,6460,14869,11292,2017,699,F
1368,6460,15016,11292,2017,699,F
1369,6460,15304,11292,2017,698,F
1370,6830,11292,11298,2017,694,F
1371,6830,11292,12892,2017,698,F
1372,6830,11292,13487,2017,694,F
1373,6830,12892,11292,2017,698,F
1374,6031,11292,14747,2017,634,F
1375,6031,14747,11292,2017,634,F
1376,6904,11292,12217,2017,675,F
1377,6904,12217,11292,2017,675,F
1378,0A050,14100,11292,2017,699,F
1379,6700,10620,11292,2017,673,F
1380,6700,11292,10620,2017,673,F
1381,6700,11292,10849,2017,629,F
1382,6700,11292,14689,2017,673,F
1383,6700,12278,11292,2017,629,F
1384,6700,13930,11109,2017,673,F
1385,6700,14689,11292,2017,673,F
1386,0A875,11292,12278,2017,698,F
1387,0A875,11292,12953,2017,694,F
1388,0A875,11292,13204,2017,614,F
1389,0A875,11292,14107,2017,694,F
1390,0A875,14107,11292,2017,694,F
1391,0A875,14893,11292,2017,634,F
1392,6725,11292,11433,2017,612,F
1393,6460,10397,11292,2017,698,F
1394,6460,11292,14679,2017,699,F
1395,6460,11292,14869,2017,694,F
1396,6460,14679,11292,2017,694,F
1397,6460,14869,11292,2017,694,F
1398,6904,11292,14730,2017,675,F
1399,6904,14730,11292,2017,675,F
1400,6910,11292,14730,2017,626,G
1401,6673,11292,12478,2017,699,F
1402,6673,12478,11292,2017,699,F
1403,1260,11292,14869,2017,694,F
1404,1260,14869,11292,2017,694,F
1405,7041,10423,11292,2017,631,F
1406,6700,11292,11193,2017,631,F
1407,0A875,10721,11292,2017,694,F
1408,0A875,11042,11292,2017,634,F
1409,0A875,11292,14908,2017,698,F
1410,6725,11292,10423,2017,614,F
1411,6725,11292,10721,2017,614,F
1412,6725,11292,11259,2017,614,F
1413,6725,13891,11292,2017,612,F
1414,6725,14100,11292,2017,614,F
1415,6725,14570,11292,2017,612,F
1416,6003,11292,10599,2017,677,F
1417,6460,11292,13342,2017,698,F
1418,6460,13342,11292,2017,698,F
1419,6910,14730,11292,2017,626,G
1420,6700,11292,11775,2017,629,F
1421,6700,12892,11109,2017,673,F
1422,0A875,10397,11292,2017,634,F
1423,0A875,13871,11292,2017,698,F
1424,6725,11292,10397,2017,614,F
1425,6725,13342,11292,2017,614,F
1426,6725,15376,11292,2017,612,F
1427,6003,12339,11292,2017,677,F
1428,6460,11292,13198,2017,694,F
1429,6460,13198,11292,2017,694,F
1430,6200,13244,11292,2017,740,G
1431,6904,11292,12992,2017,675,F
1432,6904,11637,11292,2017,675,F
1433,0A050,11292,11298,2017,614,F
1434,6700,15376,11292,2017,629,F
1435,0A875,11292,13342,2017,698,F
1436,0A875,11292,13930,2017,694,F
1437,0A875,11298,11292,2017,634,F
1438,6725,11292,11697,2017,614,F
1439,6460,11433,11292,2017,694,F
1440,6904,11292,13029,2017,675,F
1441,1260,11292,11433,2017,888,F
1442,6700,11292,14457,2017,629,F
1443,6700,11986,11292,2017,673,F
1444,0A875,11292,11298,2017,694,F
1445,0A875,11292,11298,2017,698,F
1446,0A875,12953,11292,2017,694,F
1447,0A875,13342,11292,2017,698,F
1448,0A875,14679,11292,2017,634,F
1449,0A875,14908,11292,2017,698,F
1450,6725,11292,10693,2017,614,F
1451,6725,11292,14100,2017,614,F
1452,6725,11433,11292,2017,612,F
1453,6725,11884,11292,2017,612,F
1454,6725,12264,11292,2017,614,F
1455,6725,14057,11292,2017,614,F
1456,6460,11292,11433,2017,694,F
1457,6200,11292,12339,2017,626,G
1458,6200,12339,11292,2017,626,G
1459,6904,10140,11292,2017,675,F
1460,6904,11292,10140,2017,675,F
1461,6904,11292,11540,2017,675,F
1462,1260,11292,10397,2017,888,F
1463,7041,11267,11292,2017,631,F
1464,6700,11109,13930,2017,629,F
1465,6700,11292,13158,2017,629,F
1466,6700,11775,11292,2017,629,F
1467,6700,15919,11292,2017,629,F
1468,0A875,11292,11042,2017,614,F
1469,0A875,11618,11292,2017,694,F
1470,6725,11292,14771,2017,614,F
1471,6003,11109,12266,2017,677,F
1472,6904,11540,11292,2017,675,F
1473,6910,14730,11292,2017,691,G
1474,1260,10397,11292,2017,888,F
1475,1260,11292,12478,2017,698,F
1476,1260,12478,11292,2017,698,F
1477,7041,14457,11292,2017,631,F
1478,6700,13158,11292,2017,629,F
1479,0A875,10821,11292,2017,634,F
1480,0A875,11292,11298,2017,634,F
1481,0A875,11292,11986,2017,698,F
1482,0A875,11292,13204,2017,694,F
1483,0A875,11292,13871,2017,698,F
1484,0A875,11618,11292,2017,614,F
1485,0A875,13930,11292,2017,694,F
1486,6725,10713,11292,2017,612,F
1487,6725,11292,11066,2017,612,F
1488,6725,11292,13204,2017,612,F
1489,6725,11292,15304,2017,612,F
1490,6725,13204,11292,2017,614,F
1491,6904,13367,11292,2017,675,F
1492,6700,10627,11292,2017,629,F
1493,6700,11292,10627,2017,629,F
1494,0A875,14771,11292,2017,698,F
1495,6725,11292,12953,2017,612,F
1496,6725,11292,14570,2017,612,F
1497,6031,11292,14747,2017,612,F
1498,6904,13029,11292,2017,675,F
1499,6725,11292,14057,2017,612,F
1500,6031,14747,11292,2017,612,F
1501,6725,11292,10713,2017,612,F
1502,0A875,11423,11292,2017,698,F
1503,0A875,11292,11423,2017,698,F
1504,0A875,12892,11292,2017,694,F
1505,6700,15376,11292,2017,673,F
1506,6932,11292,14534,2017,405,F
1507,0A875,11292,14679,2017,698,F
1508,6700,10713,11292,2017,673,F
1509,6700,14457,11292,2017,629,F
1510,0A875,14679,11292,2017,698,F
1511,0A875,11003,11292,2017,698,F
1512,0A875,11292,11003,2017,698,F
1513,0A875,11292,12441,2017,694,F
1514,0A875,11292,12892,2017,694,F
1515,0A875,11298,11292,2017,698,F
1516,0A875,11648,11292,2017,698,F
1517,6725,12889,11292,2017,614,F
1518,6725,15016,11292,2017,614,F
1519,6932,14534,11292,2017,405,F
1520,1260,14869,11292,2017,698,F
1521,6700,11292,10800,2017,673,F
1522,6700,11292,13851,2017,673,F
1523,6700,11292,14457,2017,673,F
1524,6700,11292,14869,2017,629,F
1525,6700,13851,11292,2017,673,F
1526,0A875,11292,11648,2017,698,F
1527,0A875,11292,14893,2017,634,F
1528,6725,10821,11292,2017,612,F
1529,6725,14747,11292,2017,614,F
1530,1260,11292,14747,2017,608,F
1531,1260,11292,14869,2017,698,F
1532,6700,11292,13244,2017,673,F
1533,0A875,12441,11292,2017,694,F
1534,0A875,14492,11292,2017,694,F
1535,1260,14747,11292,2017,608,F
1536,7041,11292,10397,2017,631,F
1537,0A875,11292,11433,2017,614,F
1538,0A875,11292,13204,2017,634,F
1539,0A875,11292,14679,2017,634,F
1540,0A875,13487,11292,2017,698,F
1541,6725,11292,13342,2017,614,F
1542,6725,11292,14679,2017,614,F
1543,7041,11292,15016,2017,631,F
1544,6700,14783,11292,2017,629,F
1545,0A875,11292,14492,2017,694,F
1546,6460,11292,13930,2017,699,F
1547,6460,13930,11292,2017,699,F
1548,6700,11292,11423,2017,673,F
1549,6700,11292,14831,2017,673,F
1550,6700,14831,11292,2017,673,F
1551,0A875,11292,10721,2017,634,F
1552,0A875,11292,13930,2017,634,F
1553,0A875,11433,11292,2017,614,F
1554,0A875,13485,11292,2017,698,F
1555,6904,15016,11292,2017,675,F
1556,6932,11711,11292,2017,405,F
1557,1260,12953,11292,2017,694,F
1558,6700,13486,11292,2017,629,F
1559,6700,14489,11292,2017,673,F
1560,0A875,11292,11618,2017,694,F
1561,0A875,11292,13485,2017,698,F
1562,0A875,11292,14100,2017,634,F
1563,0A875,11618,11292,2017,622,F
1564,0A875,13204,11292,2017,694,F
1565,6725,11292,12892,2017,614,F
1566,6725,12892,11292,2017,614,F
1567,6003,11292,12339,2017,677,F
1568,6932,11292,11711,2017,405,F
1569,1260,11292,12478,2017,614,F
1570,1260,11433,11292,2017,656,F
1571,1260,12478,11292,2017,614,F
1572,6700,11292,15370,2017,629,F
1573,0A875,11042,11292,2017,614,F
1574,0A875,11292,11618,2017,622,F
1575,6725,14122,11292,2017,612,F
1576,1260,11292,11433,2017,656,F
1577,1260,11292,12953,2017,694,F
1578,7041,11292,10423,2017,631,F
1579,7041,11292,12441,2017,631,F
1580,7041,12441,11292,2017,631,F
1581,6700,10561,11292,2017,629,F
1582,6700,11292,13486,2017,629,F
1583,6700,11292,14489,2017,673,F
1584,0A875,13204,11292,2017,614,F
1585,0A875,14057,11292,2017,634,F
1586,6725,11618,11292,2017,612,F
1587,6085,12266,11109,2017,675,F
1588,6081,11292,14120,2017,675,F
1589,6700,11292,11413,2017,629,F
1590,6700,11413,11292,2017,629,F
1591,6700,13930,10372,2017,631,F
1592,0A875,10299,11292,2017,614,F
1593,6725,13796,11292,2017,614,F
1594,6081,14120,11292,2017,675,F
1595,6700,10372,13930,2017,631,F
1596,6700,14869,11292,2017,629,F
1597,6700,14893,11292,2017,673,F
1598,6725,12264,11292,2017,612,F
1599,6932,11292,14877,2017,461,F
1600,6932,14877,11292,2017,461,F
1601,6700,11292,12255,2017,629,F
1602,6700,11292,12519,2017,629,F
1603,6700,11292,12888,2017,629,F
1604,6700,11292,14783,2017,629,F
1605,6700,12255,11292,2017,629,F
1606,0A875,11292,12889,2017,614,F
1607,0A875,14679,11292,2017,614,F
1608,6725,10693,11292,2017,614,F
1609,6725,15370,11292,2017,612,F
1610,6904,11292,11315,2017,675,F
1611,6904,11315,11292,2017,675,F
1612,1177,10221,11292,2017,479,F
1613,1177,10925,11292,2017,479,F
1614,1177,10950,11292,2017,458,F
1615,1177,11292,10221,2017,479,F
1616,1177,11292,10925,2017,479,F
1617,1177,11292,13200,2017,479,F
1618,1177,11292,15582,2017,458,F
1619,1177,13200,11292,2017,479,F
1620,1177,15582,11292,2017,458,F
1621,7041,11292,11267,2017,631,F
1622,6700,12888,11292,2017,629,F
1623,6700,12992,11292,2017,629,F
1624,0A875,11292,10299,2017,614,F
1625,6003,11292,11109,2017,677,F
1626,6904,10279,11292,2017,675,F
1627,6904,11292,10279,2017,675,F
1628,6700,11109,12892,2017,629,F
1629,6700,11292,14893,2017,673,F
1630,0A875,11292,14057,2017,634,F
1631,0A875,12266,11292,2017,634,F
1632,6725,10397,11292,2017,612,F
1633,6725,11292,11884,2017,612,F
1634,6725,11292,13495,2017,612,F
1635,6460,11292,14107,2017,698,F
1636,6460,14107,11292,2017,698,F
1637,1177,11292,10950,2017,458,F
1638,1260,11292,10397,2017,622,F
1639,7041,11292,13502,2017,631,F
1640,7041,13502,11292,2017,631,F
1641,6700,11292,13433,2017,629,F
1642,6700,13433,11292,2017,629,F
1643,0A875,11292,14570,2017,694,F
1644,0A875,12892,11292,2017,614,F
1645,0A875,14570,11292,2017,694,F
1646,6725,14492,11292,2017,612,F
1647,1260,10397,11292,2017,622,F
1648,6700,11292,10561,2017,629,F
1649,6700,11292,11865,2017,629,F
1650,6700,11292,12992,2017,629,F
1651,6700,11292,14543,2017,629,F
1652,6700,11865,11292,2017,629,F
1653,6700,13930,11109,2017,629,F
1654,6700,14543,11292,2017,629,F
1655,6700,14869,11109,2017,629,F
1656,0A875,10849,11292,2017,614,F
1657,0A875,11292,10849,2017,614,F
1658,0A875,11292,12892,2017,614,F
1659,0A875,12889,11292,2017,634,F
1660,6725,11292,13891,2017,612,F
1661,6725,11292,14492,2017,612,F
1662,6725,11292,15304,2017,614,F
1663,6725,13495,11292,2017,612,F
1664,6460,11292,14908,2017,694,F
1665,6460,14908,11292,2017,694,F
1666,6904,11292,12896,2017,675,F
1667,6904,12896,11292,2017,675,F
1668,6904,13486,11292,2017,675,F
1669,1177,11092,11292,2017,479,F
1670,1177,11292,11092,2017,479,F
1671,6700,11109,14869,2017,629,F
1672,0A875,11292,12266,2017,634,F
1673,6725,11292,10721,2017,612,F
1674,6725,11292,15376,2017,612,F
1675,6460,13487,11292,2017,698,F
1676,6830,11292,13930,2017,694,F
1677,6904,11122,11292,2017,675,F
1678,6904,11292,13486,2017,675,F
1679,6673,10721,11292,2017,694,F
1680,6673,11292,10721,2017,694,F
1681,1260,11292,14869,2017,608,F
1682,1260,14869,11292,2017,608,F
1683,7041,13198,11292,2017,631,F
1684,6700,11292,11109,2017,673,F
1685,6700,11292,14869,2017,638,F
1686,6700,12892,10372,2017,631,F
1687,6700,14869,11292,2017,638,F
1688,0A875,11292,14057,2017,698,F
1689,0A875,12889,11292,2017,614,F
1690,6725,11292,15016,2017,614,F
1691,6725,11292,15370,2017,612,F
1692,6460,11292,13487,2017,698,F
1693,6904,11292,11122,2017,675,F
1694,6904,11292,15016,2017,675,F
1695,0A050,11292,13303,2017,614,F
1696,0A050,14100,11292,2017,614,F
1697,6700,14252,11292,2017,629,F
1698,6700,14794,11292,2017,629,F
1699,0A875,10620,11292,2017,698,F
1700,0A875,11292,10620,2017,698,F
1701,0A875,13930,11292,2017,634,F
1702,6460,11193,11292,2017,694,F
1703,6460,11292,12266,2017,699,F
1704,6460,11292,13204,2017,699,F
1705,6460,12266,11292,2017,699,F
1706,6460,12892,11292,2017,694,F
1707,6830,11292,12889,2017,694,F
1708,6830,13930,11292,2017,694,F
1709,6904,11292,12389,2017,675,F
1710,6904,12389,11292,2017,675,F
1711,0A050,11292,14107,2017,614,F
1712,0A050,13303,11292,2017,614,F
1713,0A050,14107,11292,2017,614,F
1714,6700,10372,12892,2017,631,F
1715,6700,11292,11540,2017,629,F
1716,6700,11292,14252,2017,629,F
1717,6700,11292,14794,2017,629,F
1718,6700,11413,14107,2017,631,F
1719,6700,11540,11292,2017,629,F
1720,6700,11921,14107,2017,631,F
1721,6700,14107,11413,2017,631,F
1722,6700,14107,11921,2017,631,F
1723,0A875,10721,11292,2017,634,F
1724,0A875,11292,12889,2017,634,F
1725,6460,11292,11193,2017,694,F
1726,6460,11292,12889,2017,694,F
1727,6460,11292,12892,2017,694,F
1728,6460,11292,14771,2017,694,F
1729,6460,12889,11292,2017,694,F
1730,6460,13204,11292,2017,699,F
1731,6460,14771,11292,2017,694,F
1732,6830,12889,11292,2017,694,F
1733,6904,11292,14674,2017,675,F
1734,6904,14674,11292,2017,675,F
1735,0A050,11292,14100,2017,699,F
1736,6725,11066,11292,2017,612,F
1737,6725,11292,13796,2017,612,F
1738,6725,11292,14747,2017,612,F
1739,7041,15016,11292,2017,631,F
1740,6725,10721,11292,2017,612,F
1741,7041,11292,11122,2017,631,F
1742,6700,11292,15376,2017,629,F
1743,7041,11122,11292,2017,631,F
1744,6725,15304,11292,2017,614,F
1745,6904,11921,11292,2017,675,F
1746,0A875,12953,11292,2017,634,F
1747,6904,11292,11921,2017,675,F
1748,0A875,11292,11618,2017,614,F
1749,6700,11292,12003,2017,629,F
1750,6700,12003,11292,2017,629,F
1751,0A875,11292,12264,2017,634,F
1752,0A875,14057,11292,2017,698,F
1753,0A875,12266,11292,2017,614,F
1754,6725,14107,11292,2017,614,F
1755,6700,11292,11638,2017,629,F
1756,6700,11292,11921,2017,629,F
1757,6700,11921,11292,2017,629,F
1758,0A875,11292,14771,2017,694,F
1759,0A875,11292,13487,2017,698,F
1760,0A875,14771,11292,2017,694,F
1761,6725,11292,11618,2017,612,F
1762,6725,11292,14107,2017,614,F
1763,6725,11292,13342,2017,612,F
1764,0A875,11292,10721,2017,614,F
1765,6904,11292,14457,2017,675,F
1766,6904,10627,11292,2017,675,F
1767,6725,12191,11292,2017,612,F
1768,6725,14679,11292,2017,614,F
1769,6904,11292,10627,2017,675,F
1770,6725,11292,13796,2017,614,F
1771,6725,13851,11292,2017,612,F
1772,6003,14869,11292,2017,677,F
1773,6725,11292,12264,2017,612,F
1774,6904,14457,11292,2017,675,F
1775,6725,11292,13851,2017,612,F
1776,6725,11292,14057,2017,614,F
1777,6725,14683,11292,2017,612,F
1778,6725,11292,14747,2017,614,F
1779,6700,11637,11292,2017,629,F
1780,0A875,11292,12953,2017,614,F
1781,1177,10272,11292,2017,479,F
1782,6932,11292,14288,2017,405,F
1783,6932,14288,11292,2017,405,F
1784,1177,11292,10272,2017,479,F
1785,6725,14057,11292,2017,612,F
1786,6725,13342,11292,2017,612,F
1787,6725,10140,11292,2017,612,F
1788,6031,14747,11292,2017,888,F
1789,0A875,11292,12266,2017,614,F
1790,0A875,14908,11292,2017,694,F
1791,6031,11292,14747,2017,888,F
1792,0A875,11292,14908,2017,694,F
1793,0A875,11292,12892,2017,634,F
1794,6460,11278,11292,2017,694,F
1795,0A875,12953,11292,2017,614,F
1796,0A875,14771,11292,2017,634,F
1797,0A050,13930,11292,2017,655,F
1798,6700,11292,11637,2017,629,F
1799,0A875,11292,14771,2017,634,F
1800,6460,11292,11278,2017,694,F
1801,6725,11292,12191,2017,612,F
1802,0A050,11292,13930,2017,655,F
1803,6725,11292,14683,2017,612,F
1804,0A875,11292,12953,2017,634,F
1805,0A875,12892,11292,2017,634,F
1806,0A875,12264,11292,2017,634,F
1807,6725,11292,10140,2017,612,F
1808,6725,11292,10800,2017,612,F
1809,6725,11292,12339,2017,612,F
1810,6725,10800,11292,2017,612,F
1811,6725,12953,11292,2017,612,F
1812,6725,11292,13871,2017,612,F
1813,6725,13871,11292,2017,612,F
1814,6725,11292,12191,2017,614,F
1815,6725,11292,10821,2017,612,F
1816,6725,10397,11292,2017,614,F
1817,6700,14869,11292,2017,673,F
1818,0A875,11292,11618,2017,634,F
1819,6700,11921,14869,2017,629,F
1820,6725,11292,15016,2017,612,F
1821,6700,14869,11921,2017,629,F
1822,6725,13204,11292,2017,612,F
1823,1006,11292,14771,2017,694,F
1824,1006,14771,11292,2017,694,F
1825,6725,11292,13204,2017,614,F
1826,6725,10693,11292,2017,612,F
1827,6700,12280,11292,2017,629,F
1828,6725,14831,11292,2017,612,F
1829,0A050,11292,12892,2017,698,F
1830,6700,11292,12280,2017,629,F
1831,6725,11292,10821,2017,614,F
1832,6820,11298,11921,2017,673,F
1833,6689,11413,11298,2017,638,F
1834,6820,11921,11298,2017,673,F
1835,0A050,12892,11292,2017,698,F
1836,6689,11298,11413,2017,638,F
1837,6725,13796,11292,2017,612,F
1838,6700,11109,11292,2017,673,F
1839,0A875,14747,11292,2017,694,F
1840,0A050,11292,13930,2017,614,F
1841,0A050,13930,11292,2017,614,F
1842,6725,14747,11292,2017,612,F
1843,6725,12191,11292,2017,614,F
1844,6725,11292,10693,2017,612,F
1845,6725,11292,14771,2017,612,F
1846,6725,11292,10397,2017,612,F
1847,6700,14747,11292,2017,673,F
1848,0A875,11618,11292,2017,634,F
1849,6700,11292,14747,2017,673,F
1850,6700,11638,11292,2017,629,F
1851,0A875,11292,14771,2017,614,F
1852,6725,15016,11292,2017,612,F
1853,6725,12339,11292,2017,612,F
1854,0A875,11292,14747,2017,694,F
1855,6725,14679,11292,2017,612,F
1856,6725,11292,10423,2017,612,F
1857,6725,11292,14831,2017,612,F
1858,6700,11292,14869,2017,673,F
1859,6725,10423,11292,2017,612,F
1860,7041,11413,11292,2017,631,F
1861,7041,11292,11413,2017,631,F
1862,6725,11292,14893,2017,612,F
1863,6725,13232,11292,2017,612,F
1864,0A875,14771,11292,2017,614,F
1865,6725,14893,11292,2017,612,F
1866,0A050,11109,11298,2017,655,F
1867,0A050,11298,11109,2017,655,F
1868,6725,11292,13232,2017,614,F
1869,6725,14771,11292,2017,612,F
1870,6725,10821,11292,2017,614,F
1871,6700,11109,11292,2017,629,F
1872,0A875,12266,11292,2017,694,F
1873,6725,11292,13487,2017,612,F
1874,6725,11292,14679,2017,612,F
1875,6725,13487,11292,2017,612,F
1876,6700,11292,11109,2017,629,F
1877,0A875,12264,11292,2017,614,F
1878,6700,12892,11292,2017,673,F
1879,6700,11292,12892,2017,673,F
1880,6725,11292,14908,2017,612,F
1881,6725,14908,11292,2017,612,F
1882,1260,10397,11292,2017,656,F
1883,6725,11292,14869,2017,612,F
1884,6725,11292,13232,2017,612,F
1885,1260,11292,10397,2017,656,F
1886,0A875,11292,12264,2017,614,F
1887,1260,11292,13487,2017,656,F
1888,1260,13487,11292,2017,656,F
1889,6725,13232,11292,2017,614,F
1890,6725,11292,11259,2017,612,F
1891,6725,14869,11292,2017,612,F
1892,6725,11259,11292,2017,612,F
1893,0A875,11292,12266,2017,694,F
1894,6725,12892,11292,2017,612,F
1895,6725,11292,12892,2017,612,F
1896,6700,10372,11292,2017,631,F
1897,6700,11292,10372,2017,631,F
1898,6725,13198,11292,2017,612,F
1899,0A050,11057,11292,2017,699,F
1900,0A050,11292,11057,2017,699,F
1901,6725,11292,13198,2017,612,F
1902,6725,11292,14107,2017,612,F
1903,6725,14107,11292,2017,612,F
1904,6725,12889,11292,2017,612,F
1905,0A875,13930,11292,2017,614,F
1906,0A050,11292,11298,2017,699,F
1907,0A875,11292,13930,2017,614,F
1908,6725,11292,12889,2017,612,F
1909,0A050,11298,11292,2017,699,F